2017-03-17,FLIGHT,9
2017-03-17,HOTEL,1
2017-03-18,FLIGHT,5
2017-03-18,HOTEL,1
2017-03-19,FLIGHT,4
2017-03-19,HOTEL,1
2017-03-20,FLIGHT,2
2017-03-21,FLIGHT,5
2017-03-22,FLIGHT,4
2017-03-23,FLIGHT,3
2017-03-23,HOTEL,1
2017-03-24,FLIGHT,1
2017-03-25,FLIGHT,3
2017-03-25,HOTEL,1
2017-03-27,FLIGHT,3
2017-03-28,FLIGHT,3
2017-03-28,HOTEL,1
2017-03-29,FLIGHT,3
2017-03-30,FLIGHT,2
2017-03-31,FLIGHT,3
2017-04-01,FLIGHT,5
2017-04-02,FLIGHT,1
2017-04-03,FLIGHT,1
2017-04-03,HOTEL,1
2017-04-04,FLIGHT,4
2017-04-04,HOTEL,2
2017-04-05,FLIGHT,3
2017-04-06,FLIGHT,2
2017-04-07,FLIGHT,8
2017-04-07,HOTEL,2
2017-04-08,FLIGHT,5
2017-04-09,FLIGHT,2
2017-04-09,HOTEL,1
2017-04-10,FLIGHT,3
2017-04-10,HOTEL,1
2017-04-11,FLIGHT,2
2017-04-11,HOTEL,2
2017-04-12,FLIGHT,2
2017-04-12,HOTEL,1
2017-04-13,FLIGHT,8
2017-04-13,HOTEL,1
2017-04-14,FLIGHT,2
2017-04-14,HOTEL,1
2017-04-15,FLIGHT,3
2017-04-17,FLIGHT,3
2017-04-18,FLIGHT,5
2017-04-19,FLIGHT,3
2017-04-20,FLIGHT,4
2017-04-21,FLIGHT,2
2017-04-21,HOTEL,1
2017-04-22,FLIGHT,5
2017-04-24,FLIGHT,1
2017-04-25,FLIGHT,6
2017-04-25,HOTEL,1
2017-04-26,FLIGHT,5
2017-04-26,HOTEL,2
2017-04-27,FLIGHT,2
2017-04-28,FLIGHT,3
2017-04-29,FLIGHT,3
2017-04-29,HOTEL,1
2017-04-30,FLIGHT,2
2017-05-01,FLIGHT,2
2017-05-02,FLIGHT,3
2017-05-02,HOTEL,1
2017-05-03,FLIGHT,6
2017-05-04,FLIGHT,3
2017-05-05,FLIGHT,3
2017-05-05,HOTEL,2
2017-05-06,FLIGHT,1
2017-05-06,HOTEL,1
2017-05-07,FLIGHT,1
2017-05-08,FLIGHT,6
2017-05-09,FLIGHT,2
2017-05-10,FLIGHT,1
2017-05-10,HOTEL,2
2017-05-11,FLIGHT,2
2017-05-11,HOTEL,1
2017-05-12,FLIGHT,1
2017-05-12,HOTEL,2
2017-05-13,FLIGHT,2
2017-05-14,HOTEL,3
2017-05-15,FLIGHT,6
2017-05-17,FLIGHT,4
2017-05-18,FLIGHT,5
2017-05-19,FLIGHT,3
2017-05-19,HOTEL,2
2017-05-20,FLIGHT,4
2017-05-20,TRAIN,1
2017-05-21,FLIGHT,5
2017-05-21,HOTEL,1
2017-05-22,FLIGHT,4
2017-05-23,FLIGHT,5
2017-05-24,FLIGHT,2
2017-05-24,HOTEL,3
2017-05-25,FLIGHT,1
2017-05-26,FLIGHT,4
2017-05-27,FLIGHT,4
2017-05-28,FLIGHT,2
2017-05-29,FLIGHT,2
2017-05-30,FLIGHT,2
2017-05-31,FLIGHT,4
2017-06-01,FLIGHT,2
2017-06-02,FLIGHT,5
2017-06-03,FLIGHT,5
2017-06-04,FLIGHT,3
2017-06-04,HOTEL,1
2017-06-05,FLIGHT,2
2017-06-05,HOTEL,2
2017-06-06,FLIGHT,3
2017-06-06,HOTEL,1
2017-06-07,FLIGHT,3
2017-06-07,HOTEL,1
2017-06-08,FLIGHT,3
2017-06-08,HOTEL,1
2017-06-09,FLIGHT,5
2017-06-10,FLIGHT,1
2017-06-10,HOTEL,1
2017-06-11,FLIGHT,4
2017-06-12,FLIGHT,5
2017-06-12,HOTEL,1
2017-06-13,FLIGHT,7
2017-06-14,HOTEL,2
2017-06-15,FLIGHT,3
2017-06-16,FLIGHT,9
2017-06-16,HOTEL,2
2017-06-17,FLIGHT,4
2017-06-17,HOTEL,2
2017-06-18,FLIGHT,3
2017-06-19,FLIGHT,8
2017-06-19,HOTEL,2
2017-06-20,FLIGHT,5
2017-06-21,FLIGHT,4
2017-06-21,HOTEL,2
2017-06-22,FLIGHT,1
2017-06-23,FLIGHT,2
2017-06-23,HOTEL,1
2017-06-24,FLIGHT,1
2017-06-25,FLIGHT,1
2017-06-25,HOTEL,1
2017-06-26,FLIGHT,3
2017-06-26,HOTEL,1
2017-06-27,FLIGHT,4
2017-06-28,FLIGHT,1
2017-06-29,FLIGHT,2
2017-06-30,FLIGHT,3
2017-07-01,HOTEL,1
2017-07-02,FLIGHT,2
2017-07-03,FLIGHT,2
2017-07-04,FLIGHT,3
2017-07-05,FLIGHT,10
2017-07-05,HOTEL,1
2017-07-06,FLIGHT,1
2017-07-06,HOTEL,1
2017-07-07,FLIGHT,2
2017-07-07,HOTEL,1
2017-07-08,FLIGHT,3
2017-07-08,HOTEL,2
2017-07-09,FLIGHT,5
2017-07-10,FLIGHT,5
2017-07-10,HOTEL,1
2017-07-11,FLIGHT,1
2017-07-11,HOTEL,1
2017-07-12,FLIGHT,9
2017-07-12,HOTEL,2
2017-07-12,TRAIN,1
2017-07-13,FLIGHT,3
2017-07-14,FLIGHT,3
2017-07-14,HOTEL,1
2017-07-15,FLIGHT,1
2017-07-17,FLIGHT,5
2017-07-18,FLIGHT,4
2017-07-18,HOTEL,1
2017-07-19,FLIGHT,4
2017-07-19,TRAIN,1
2017-07-20,FLIGHT,2
2017-07-21,FLIGHT,3
2017-07-22,FLIGHT,3
2017-07-24,FLIGHT,5
2017-07-25,FLIGHT,3
2017-07-26,FLIGHT,5
2017-07-26,HOTEL,2
2017-07-27,FLIGHT,3
2017-07-28,FLIGHT,1
2017-07-28,HOTEL,2
2017-07-29,FLIGHT,3
2017-07-29,HOTEL,1
2017-07-29,TRAIN,2
2017-07-31,FLIGHT,11
2017-07-31,HOTEL,2
2017-08-01,FLIGHT,3
2017-08-01,HOTEL,1
2017-08-02,FLIGHT,4
2017-08-02,HOTEL,2
2017-08-03,FLIGHT,3
2017-08-03,HOTEL,1
2017-08-04,FLIGHT,5
2017-08-04,HOTEL,1
2017-08-05,FLIGHT,4
2017-08-05,HOTEL,1
2017-08-06,FLIGHT,4
2017-08-06,HOTEL,2
